Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4978584;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978584;1;7;1;2;5; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978584;1;8;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978584;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978584;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978584;1;11;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2937,78474997077
4978585;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978585;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978585;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978586;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2735,80651916717
4978586;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2735,80651916717
4978586;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2735,80651916717
4978586;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2735,80651916717
4978587;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2742,45702598891
4978587;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;2742,45702598891
4978587;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2742,45702598891
4978587;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2742,45702598891
4978587;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2742,45702598891
4978588;1;1;2;2;63; ;3;5; ;2;2; ; ;1; ;08;965,758870973857
4978588;1;2;2;2;17; ;4; ;2; ;4; ;2; ;8;08;965,758870973857
4978588;1;3;2;2;76; ;4; ;2; ;4; ;2; ;1;08;965,758870973857
4978589;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1208,57583007053
4978590;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2980,21202166541
4978590;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2980,21202166541
4978590;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;2980,21202166541
4978590;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2980,21202166541
4978591;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1322,32019362425
4978591;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1322,32019362425
4978591;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;08;1322,32019362425
4978592;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1360,86099954479
4978592;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1360,86099954479
4978592;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1360,86099954479
4978592;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1360,86099954479
4978592;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1360,86099954479
4978592;1;6;2;2;5; ;1; ; ; ;2; ; ;1; ;08;1360,86099954479
4978593;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1691,50467056172
4978593;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1691,50467056172
4978593;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1691,50467056172
4978593;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1691,50467056172
4978594;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2755,70542515204
4978594;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2755,70542515204
4978594;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2755,70542515204
4978594;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2755,70542515204
4978595;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978595;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978595;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978596;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978596;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978597;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978597;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978598;1;1;2;2;5; ;3;11; ;1;3;68; ;1; ;08;1128,95963845085
4978598;1;2;2;2;68; ;2; ; ;1;3;68; ;1; ;08;1128,95963845085
4978598;1;3;2;2;5; ;2; ; ;1;3;50; ;1; ;08;1128,95963845085
4978598;1;4;1;2;5; ;3;5; ;2;3;5; ;1; ;08;1128,95963845085
4978598;1;5;2;2;5; ;2; ; ;1;3;5; ;1; ;08;1128,95963845085
4978599;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978599;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978600;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;994,810722815079
4978601;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2124,80676115367
4978601;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2124,80676115367
4978602;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1222,35266604571
4978602;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1222,35266604571
4978602;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1222,35266604571
4978602;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1222,35266604571
4978603;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2191,32468633932
4978603;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2191,32468633932
4978603;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2191,32468633932
4978603;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2191,32468633932
4978603;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2191,32468633932
4978604;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978604;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978604;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978605;1;1;1;2;5; ;2; ; ;1;4; ;4; ;2;08;2332,60194004456
4978605;1;2;2;3; ;4;4; ;4; ;4; ;4; ;7;08;2332,60194004456
4978605;1;3;2;2;5; ;2; ; ;1;4; ;4; ;8;08;2332,60194004456
4978605;1;4;2;2;5; ;3;5; ;1;3;5; ;1; ;08;2332,60194004456
4978605;1;5;2;2;5; ;2; ; ;1;4; ;4; ;8;08;2332,60194004456
4978605;1;6;2;3; ;4;1; ; ; ;4; ;4; ;8;08;2332,60194004456
4978605;1;7;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2332,60194004456
4978605;1;8;2;2;17; ;2; ; ;1;2; ; ;1; ;08;2332,60194004456
4978605;1;9;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2332,60194004456
4978605;1;10;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2332,60194004456
4978606;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;08;986,732062888543
4978606;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;986,732062888543
4978606;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;986,732062888543
4978606;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;986,732062888543
4978606;1;5;2;2;66; ;2; ; ;1;2; ; ;1; ;08;986,732062888543
4978607;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2250,94262115723
4978607;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2250,94262115723
4978607;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2250,94262115723
4978607;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2250,94262115723
4978608;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1167,73135856238
4978608;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1167,73135856238
4978608;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1167,73135856238
4978608;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1167,73135856238
4978608;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1167,73135856238
4978609;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;899,568157067437
4978609;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;899,568157067437
4978610;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978610;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978610;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978611;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;994,810722815079
4978612;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1068,69094367222
4978612;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1068,69094367222
4978612;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1068,69094367222
4978612;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1068,69094367222
4978613;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;994,810722815079
4978614;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978614;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978614;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978615;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1209,6706712799
4978615;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1209,6706712799
4978615;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1209,6706712799
4978615;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1209,6706712799
4978615;1;5;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1209,6706712799
4978616;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;910,380447922799
4978616;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;910,380447922799
4978616;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;910,380447922799
4978618;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1229,3949260845
4978618;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1229,3949260845
4978619;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2124,80676115367
4978619;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2124,80676115367
4978620;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978620;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978621;1;1;2;1; ; ;3;54; ;1;2; ; ;1; ;08;1260,16347509092
4978621;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;08;1260,16347509092
4978621;1;3;2;2;54; ;3;54; ;1;2; ; ;1; ;08;1260,16347509092
4978622;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2367,62372025034
4978623;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;2;1;2;17; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978623;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2972,89271274191
4978624;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2327,3461227773
4978624;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;08;2327,3461227773
4978624;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2327,3461227773
4978624;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2327,3461227773
4978624;1;5;2;2;5; ;3;5; ;1;3;5; ;1; ;08;2327,3461227773
4978625;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2744,8335466952
4978625;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2744,8335466952
4978625;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2744,8335466952
4978626;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1018,05111507234
4978626;1;7;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;8;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1018,05111507234
4978626;1;9;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1018,05111507234
4978627;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1257,69208098231
4978627;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1257,69208098231
4978627;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1257,69208098231
4978627;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1257,69208098231
4978628;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;931,199543936774
4978628;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;931,199543936774
4978628;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;931,199543936774
4978628;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;931,199543936774
4978629;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;08;1204,63095613915
4978629;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;08;1204,63095613915
4978630;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1175,57910429793
4978630;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1175,57910429793
4978630;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1175,57910429793
4978630;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1175,57910429793
4978631;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1251,40451788693
4978631;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1251,40451788693
4978632;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978632;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978632;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978633;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1072,41018573545
4978633;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1072,41018573545
4978634;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978634;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978635;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978635;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978635;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978635;1;4;1;2;5; ;1; ; ; ;2; ; ;1; ;08;1377,85271257602
4978636;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978636;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1087,16735052219
4978637;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;994,810722815079
4978638;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1076,97800477811
4978638;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1076,97800477811
4978638;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;08;1076,97800477811
4978638;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;08;1076,97800477811
4978638;1;5;2;2;23; ;2; ; ;1;2; ; ;1; ;08;1076,97800477811
4978638;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1076,97800477811
4978639;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978639;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978640;1;1;2;2;23; ;4; ;3; ;2; ; ;1; ;08;920,387253081412
4978640;1;2;2;3; ;3;4; ;3; ;3;23; ;1; ;08;920,387253081412
4978640;1;3;2;2;23; ;3;5; ;1;2; ; ;1; ;08;920,387253081412
4978641;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1022,53923788025
4978641;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1022,53923788025
4978641;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1022,53923788025
4978642;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978642;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978642;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978643;1;1;2;2;23; ;3;25; ;2;2; ; ;1; ;08;1043,51242979494
4978643;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1043,51242979494
4978643;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1043,51242979494
4978643;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1043,51242979494
4978643;1;5;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1043,51242979494
4978644;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;08;1204,63095613915
4978644;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;08;1204,63095613915
4978645;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1254,7275358625
4978645;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1254,7275358625
4978646;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1005,83446173733
4978646;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1005,83446173733
4978646;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1005,83446173733
4978647;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1052,60802348511
4978647;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1052,60802348511
4978647;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1052,60802348511
4978649;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978649;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;814,801245688972
4978650;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1208,57583007053
4978652;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1433,38523152779
4978652;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;08;1433,38523152779
4978652;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1433,38523152779
4978652;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1433,38523152779
4978652;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1433,38523152779
4978653;1;1;2;2;17; ;3;17; ;1;2; ; ;1; ;08;1204,63095613915
4978653;1;2;2;2;17; ;3;17; ;1;2; ; ;1; ;08;1204,63095613915
4978654;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;08;1137,03829837739
4978655;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978655;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978655;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;920,387253081412
4978657;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978657;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1154,76000828395
4978657;1;3;2;1; ; ;2; ; ;1;4; ;11; ;10;08;1154,76000828395
4978658;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;08;1108,14054243688
4978658;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1108,14054243688
4978658;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1108,14054243688
4978658;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1108,14054243688
4978659;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;886,053557912479
4978659;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;886,053557912479
4978659;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;886,053557912479
4978659;1;4;2;2;27; ;2; ; ;1;2; ; ;1; ;08;886,053557912479
4978659;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;886,053557912479
4978660;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1317,26398216469
4978660;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1317,26398216469
4978660;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1317,26398216469
4978660;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1317,26398216469
4978661;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1951,83954406636
4978661;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1951,83954406636
4978661;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1951,83954406636
4978661;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1951,83954406636
4978662;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978662;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978662;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1354,86279196203
4978662;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978662;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978662;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978662;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1354,86279196203
4978663;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1322,32019362425
4978663;1;2;2;2;23; ;3;5; ;1;2; ; ;1; ;08;1322,32019362425
4978663;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1322,32019362425
4978664;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978664;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1062,40338057684
4978665;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1372,4167733476
4978665;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1372,4167733476
4978665;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1372,4167733476
4978666;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978666;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978666;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978666;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1377,85271257602
4978667;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;08;1137,03829837739
4978668;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1440,00943110936
4978668;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1440,00943110936
4978668;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1440,00943110936
4978668;1;4;2;2;5; ;1; ; ; ;2; ; ;1; ;08;1440,00943110936
4978669;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1208,57583007053
4978670;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2144,8203714709
4978670;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2144,8203714709
4978671;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978671;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978671;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;935,144417868155
4978672;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;08;1183,81186012517
4978673;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1183,81186012517
4978674;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;08;1129,99603833859
4978674;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;08;1129,99603833859
4978674;1;3;2;1; ; ;2; ; ;1;4; ;1; ;1;08;1129,99603833859
4978675;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;842,787790161041
4978675;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;842,787790161041
4978676;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;994,810722815079
4978677;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;08;1583,95370383686
4978677;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;08;1583,95370383686
4978677;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;08;1583,95370383686
4978677;1;4;2;3; ;3;4; ;3; ;3;54; ;1; ;08;1583,95370383686
4978677;1;5;2;3; ;3;4; ;3; ;3;54; ;1; ;08;1583,95370383686
4978677;1;6;2;3; ;3;4; ;3; ;3;54; ;1; ;08;1583,95370383686
4978677;1;7;2;3; ;3;1; ; ; ;3;54; ;1; ;08;1583,95370383686
4978678;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;768,364320427374
4978678;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;768,364320427374
4978678;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;768,364320427374
4978678;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;768,364320427374
4978679;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1125,47131057862
4978679;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1125,47131057862
4978679;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1125,47131057862
4978679;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1125,47131057862
4978680;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978680;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978680;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1260,16347509092
4978681;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1149,47816495624
4978681;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1149,47816495624
4978681;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1149,47816495624
4978682;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1072,41018573545
4978682;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1072,41018573545
4978683;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1031,78892747113
4978683;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1031,78892747113
4978684;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1345,53519492541
