Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4891258;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4891258;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4891259;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4891259;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4891259;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4891260;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;892,148690426999
4891260;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;892,148690426999
4891261;1;1;2;3; ;6;4; ;6; ;2; ; ;1; ;04;1357,40638373998
4891261;1;2;2;3; ;6;4; ;6; ;2; ; ;1; ;04;1357,40638373998
4891261;1;3;2;3; ;6;4; ;6; ;2; ; ;1; ;04;1357,40638373998
4891263;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1070,5462236853
4891265;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2363,16762186824
4891273;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4891273;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4891277;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;1013,19062415178
4891277;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;04;1013,19062415178
4891281;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;940,110266474324
4891292;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;525,102574938187
4891292;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;04;525,102574938187
4891292;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;525,102574938187
4891293;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;466,674787132901
4891293;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;466,674787132901
4891293;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;466,674787132901
4891293;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;466,674787132901
4891293;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;466,674787132901
4891294;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;6;2;2;13; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891294;1;7;2;2;20; ;2; ; ;1;2; ; ;1; ;04;500,535038735565
4891295;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;602,697359654628
4891295;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;602,697359654628
4891295;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;602,697359654628
4891297;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891297;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891297;1;3;2;2;47; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891298;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;546,362754581015
4891298;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;546,362754581015
4891299;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;614,28367302824
4891300;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;04;551,864624187707
4891300;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;04;551,864624187707
4891300;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;04;551,864624187707
4891300;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;04;551,864624187707
4891301;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891301;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;491,705861331327
4891302;1;1;2;3; ;11;4; ;3; ;4; ;3; ;10;04;578,904756942679
4891302;1;2;2;3; ;3;4; ;3; ;4; ;3; ;8;04;578,904756942679
4891303;1;1;2;2;23; ;4; ;1; ;2; ; ;1; ;04;614,28367302824
4891304;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;636,496613374032
4891304;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;04;636,496613374032
4891304;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;636,496613374032
4891304;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;636,496613374032
4891305;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;04;474,493815945493
4891305;1;2;2;2;70; ;3;70; ;1;2; ; ;1; ;04;474,493815945493
4891306;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891306;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891306;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891307;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891307;1;7;2;1; ; ;2; ; ;1;2; ; ;1; ;04;506,854469026986
4891308;1;1;2;2;47; ;3;47; ;1;2; ; ;1; ;04;547,258741048192
4891308;1;2;2;2;47; ;3;47; ;1;2; ; ;1; ;04;547,258741048192
4891309;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,099871850486
4891309;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,099871850486
4891309;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,099871850486
4891309;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,099871850486
4891310;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;486,938965225815
4891310;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;486,938965225815
4891311;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;04;540,503023714348
4891311;1;2;2;2;15; ;3;15; ;1;2; ; ;1; ;04;540,503023714348
4891312;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891312;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891312;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891312;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891312;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891312;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;598,806113702118
4891313;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;04;575,895350415615
4891313;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;04;575,895350415615
4891313;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;575,895350415615
4891313;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;575,895350415615
4891314;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;671,614279651768
4891314;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;671,614279651768
4891314;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;671,614279651768
4891314;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;671,614279651768
4891315;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;517,649034663631
4891315;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;517,649034663631
4891315;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;517,649034663631
4891315;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;517,649034663631
4891316;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;458,22524530843
4891316;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;04;458,22524530843
4891316;1;3;2;2;47; ;2; ; ;1;2; ; ;1; ;04;458,22524530843
4891316;1;4;2;2;47; ;2; ; ;1;2; ; ;1; ;04;458,22524530843
4891317;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;04;594,858093513821
4891317;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;04;594,858093513821
4891317;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;594,858093513821
4891317;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;594,858093513821
4891317;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;04;594,858093513821
4891318;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;464,084976175098
4891318;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;04;464,084976175098
4891318;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;464,084976175098
4891318;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;464,084976175098
4891319;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;04;640,82709966399
4891319;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;640,82709966399
4891319;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;640,82709966399
4891319;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;640,82709966399
4891319;1;5;2;2;11; ;3;50; ;1;2; ; ;1; ;04;640,82709966399
4891319;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;04;640,82709966399
4891320;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;472,582105267122
4891320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;472,582105267122
4891320;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;472,582105267122
4891321;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;543,367495095682
4891321;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;04;543,367495095682
4891321;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;04;543,367495095682
4891321;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;04;543,367495095682
4891321;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;04;543,367495095682
4891322;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;639,92502291033
4891322;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;639,92502291033
4891322;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;639,92502291033
4891322;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;639,92502291033
4891322;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;639,92502291033
4891322;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;04;639,92502291033
4891323;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;532,9018810895
4891323;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,9018810895
4891323;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,9018810895
4891324;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891324;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891324;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891324;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891324;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891324;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;558,58647181854
4891325;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,13983183998
4891325;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;506,13983183998
4891326;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;684,015451659113
4891326;1;5;2;2;70; ;3;70; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;6;2;2;70; ;3;70; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;7;2;2;23; ;2; ; ;1;2; ; ;1; ;04;684,015451659113
4891326;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;04;684,015451659113
4891327;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891327;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891327;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;532,005894622323
4891328;1;1;1;2;44; ;2; ; ;1;2; ; ;1; ;04;618,888819741729
4891328;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;618,888819741729
4891328;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;618,888819741729
4891328;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;04;618,888819741729
4891328;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;618,888819741729
4891329;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;486,938965225815
4891329;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;486,938965225815
4891330;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;542,395011731439
4891330;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;542,395011731439
4891330;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;542,395011731439
4891330;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;542,395011731439
4891331;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891331;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;568,217833666831
4891332;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891332;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891332;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;578,666633426721
4891333;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;575,895350415615
4891333;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;04;575,895350415615
4891333;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;575,895350415615
4891333;1;4;2;2;27; ;3;27; ;1;2; ; ;1; ;04;575,895350415615
4891334;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;520,238845621434
4891334;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;520,238845621434
4891334;1;3;2;2;20; ;2; ; ;1;2; ; ;1; ;04;520,238845621434
4891334;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;520,238845621434
4891334;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;520,238845621434
4891335;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;04;580,54447440208
4891335;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;04;580,54447440208
4891335;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;580,54447440208
4891335;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;580,54447440208
4891336;1;1;1;2;11; ;2; ; ;1;2; ; ;1; ;04;551,206761236489
4891336;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;551,206761236489
4891336;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;551,206761236489
4891337;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;574,060750287206
4891338;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;973,877930451629
4891338;1;2;1;2;8; ;2; ; ;1;2; ; ;1; ;04;973,877930451629
4891339;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;8;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1409,35060021081
4891339;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1409,35060021081
4891339;1;10;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1409,35060021081
4891340;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1122,71550965929
4891340;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1122,71550965929
4891340;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1122,71550965929
4891340;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1122,71550965929
4891340;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1122,71550965929
4891341;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1116,7437329765
4891341;1;6;2;2;47; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;7;1;2;8; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891341;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1116,7437329765
4891342;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;536,450028369815
4891342;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;536,450028369815
4891342;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;536,450028369815
4891342;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;536,450028369815
4891343;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;631,153233394774
4891343;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;631,153233394774
4891343;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;631,153233394774
4891343;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;631,153233394774
4891343;1;5;1;1; ; ;1; ; ; ;1; ; ; ; ;04;631,153233394774
4891344;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;04;1040,51713656543
4891344;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1040,51713656543
4891345;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;8;1;1; ; ;1; ; ; ;2; ; ;1; ;04;664,810754932811
4891345;1;9;1;1; ; ;1; ; ; ;2; ; ;1; ;04;664,810754932811
4891345;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;11;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;12;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;13;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;14;1;1; ; ;1; ; ; ;2; ; ;1; ;04;664,810754932811
4891345;1;15;1;1; ; ;1; ; ; ;1; ; ; ; ;04;664,810754932811
4891345;1;16;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;17;1;1; ; ;1; ; ; ;2; ; ;1; ;04;664,810754932811
4891345;1;18;1;1; ; ;1; ; ; ;2; ; ;1; ;04;664,810754932811
4891345;1;19;1;1; ; ;1; ; ; ;1; ; ; ; ;04;664,810754932811
4891345;1;20;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;21;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891345;1;22;1;1; ; ;2; ; ;1;2; ; ;1; ;04;664,810754932811
4891346;1;1;2;1; ; ;3;23; ;1;3;23; ;1; ;04;1377,00712535916
4891346;1;2;2;1; ; ;3;23; ;1;2; ; ;1; ;04;1377,00712535916
4891346;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1377,00712535916
4891346;1;4;2;1; ; ;3;23; ;1;3;23; ;1; ;04;1377,00712535916
4891346;1;5;2;1; ; ;3;23; ;1;3;23; ;1; ;04;1377,00712535916
4891347;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1141,66232562061
4891347;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891347;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1141,66232562061
4891348;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;04;658,867306921231
4891348;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;11;1;1; ; ;2; ; ;1;2; ; ;1; ;04;658,867306921231
4891348;1;12;1;1; ; ;1; ; ; ;1; ; ; ; ;04;658,867306921231
4891349;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;4;2;2;20; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;7;2;2;20; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;8;2;2;20; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;9;2;2;70; ;2; ; ;1;2; ; ;1; ;04;611,029830939643
4891349;1;10;1;1; ; ;1; ; ; ;1; ; ; ; ;04;611,029830939643
4891350;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1142,10268752028
4891350;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1142,10268752028
4891350;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1142,10268752028
4891351;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;292,694240528777
4891351;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;04;292,694240528777
4891351;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;04;292,694240528777
4891351;1;4;1;2;8; ;2; ; ;1;2; ; ;1; ;04;292,694240528777
4891351;1;5;1;2;8; ;1; ; ; ;2; ; ;1; ;04;292,694240528777
4891352;1;1;2;1; ; ;2; ; ;1;4; ;3; ;10;04;1109,71976734608
4891353;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1234,06899390408
4891353;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1234,06899390408
4891353;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1234,06899390408
4891353;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1234,06899390408
4891353;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1234,06899390408
4891354;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1272,03392542305
4891354;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1272,03392542305
4891354;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1272,03392542305
4891355;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1065,803762179
4891355;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1065,803762179
4891355;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1065,803762179
4891356;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1092,72550916203
4891356;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1092,72550916203
4891357;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;308,296059811567
4891357;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;308,296059811567
4891357;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;308,296059811567
4891357;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;308,296059811567
4891357;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;308,296059811567
4891359;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;601,33853677124
4891359;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;4;2;1; ; ;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;5;2;1; ; ;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;7;2;3; ;3;4; ;3; ;2; ; ;1; ;04;601,33853677124
4891359;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;04;601,33853677124
4891360;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;04;270,739651301491
